기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액
202203,11110515,청운효자동,CS100001,한식음식점,2597909416
202203,11110515,청운효자동,CS100002,중식음식점,275936166
202203,11110515,청운효자동,CS100003,일식음식점,281535566
202203,11110515,청운효자동,CS100004,양식음식점,2409070060
202203,11110515,청운효자동,CS100005,제과점,684535571
202203,11110515,청운효자동,CS100006,패스트푸드점,26564107
202203,11110515,청운효자동,CS100007,치킨전문점,60124944
202203,11110515,청운효자동,CS100008,분식전문점,53601082
202203,11110515,청운효자동,CS100009,호프-간이주점,178439592
202203,11110515,청운효자동,CS100010,커피-음료,4265307664
202203,11110515,청운효자동,CS200001,일반교습학원,339723036
202203,11110515,청운효자동,CS200003,예술학원,88001385
202203,11110515,청운효자동,CS200005,스포츠 강습,65694749
202203,11110515,청운효자동,CS200006,일반의원,421124099
202203,11110515,청운효자동,CS200007,치과의원,215335281
202203,11110515,청운효자동,CS200026,자동차미용,139725151
202203,11110515,청운효자동,CS200028,미용실,209121742
202203,11110515,청운효자동,CS200030,피부관리실,33689234
202203,11110515,청운효자동,CS200031,세탁소,59770757
202203,11110515,청운효자동,CS200032,가전제품수리,7676742
202203,11110515,청운효자동,CS200033,부동산중개업,10167
202203,11110515,청운효자동,CS300001,슈퍼마켓,2137716183
202203,11110515,청운효자동,CS300002,편의점,1202573186
202203,11110515,청운효자동,CS300006,미곡판매,19858020
202203,11110515,청운효자동,CS300007,육류판매,69348924
202203,11110515,청운효자동,CS300008,수산물판매,111778803
202203,11110515,청운효자동,CS300009,청과상,607534036
202203,11110515,청운효자동,CS300010,반찬가게,222392977
202203,11110515,청운효자동,CS300011,일반의류,256779551
202203,11110515,청운효자동,CS300014,신발,24000000
202203,11110515,청운효자동,CS300018,의약품,1022990587
202203,11110515,청운효자동,CS300020,서적,4216877548
202203,11110515,청운효자동,CS300021,문구,4068951
202203,11110515,청운효자동,CS300027,섬유제품,34243745
202203,11110515,청운효자동,CS300028,화초,563017712
202203,11110515,청운효자동,CS300033,철물점,97840299
202203,11110515,청운효자동,CS300035,인테리어,184118719
202203,11110530,사직동,CS100001,한식음식점,24690402750
202203,11110530,사직동,CS100002,중식음식점,2087688189
202203,11110530,사직동,CS100003,일식음식점,3924925738
202203,11110530,사직동,CS100004,양식음식점,3440677225
202203,11110530,사직동,CS100005,제과점,1051042733
202203,11110530,사직동,CS100006,패스트푸드점,1004979094
202203,11110530,사직동,CS100007,치킨전문점,241305568
202203,11110530,사직동,CS100008,분식전문점,2328886922
202203,11110530,사직동,CS100009,호프-간이주점,3530708389
202203,11110530,사직동,CS100010,커피-음료,8502200990
202203,11110530,사직동,CS200001,일반교습학원,478295855
202203,11110530,사직동,CS200003,예술학원,242491102
202203,11110530,사직동,CS200005,스포츠 강습,514270748
202203,11110530,사직동,CS200006,일반의원,1770297466
202203,11110530,사직동,CS200007,치과의원,1618243460
202203,11110530,사직동,CS200008,한의원,736404753
202203,11110530,사직동,CS200016,당구장,32850148
202203,11110530,사직동,CS200024,스포츠클럽,1589435798
202203,11110530,사직동,CS200025,자동차수리,313354403
202203,11110530,사직동,CS200028,미용실,416072269
202203,11110530,사직동,CS200029,네일숍,82249991
202203,11110530,사직동,CS200030,피부관리실,62059323
202203,11110530,사직동,CS200031,세탁소,54146255
202203,11110530,사직동,CS200034,여관,24959731
202203,11110530,사직동,CS200037,노래방,81545873
202203,11110530,사직동,CS300001,슈퍼마켓,3317135528
202203,11110530,사직동,CS300002,편의점,3761850443
202203,11110530,사직동,CS300004,핸드폰,28753064
202203,11110530,사직동,CS300006,미곡판매,220897444
202203,11110530,사직동,CS300007,육류판매,990869998
202203,11110530,사직동,CS300009,청과상,192622397
202203,11110530,사직동,CS300010,반찬가게,738952067
202203,11110530,사직동,CS300011,일반의류,575051846
202203,11110530,사직동,CS300015,가방,24000000
202203,11110530,사직동,CS300016,안경,175651366
202203,11110530,사직동,CS300017,시계및귀금속,31361166
202203,11110530,사직동,CS300018,의약품,458126860
202203,11110530,사직동,CS300019,의료기기,1269440655
202203,11110530,사직동,CS300020,서적,112405480
202203,11110530,사직동,CS300021,문구,1400059762
202203,11110530,사직동,CS300022,화장품,979954734
202203,11110530,사직동,CS300028,화초,288239621
202203,11110530,사직동,CS300032,가전제품,45449567
202203,11110540,삼청동,CS100001,한식음식점,4997076676
202203,11110540,삼청동,CS100003,일식음식점,26928617
202203,11110540,삼청동,CS100004,양식음식점,2923645413
202203,11110540,삼청동,CS100005,제과점,610844173
202203,11110540,삼청동,CS100006,패스트푸드점,7462031
202203,11110540,삼청동,CS100008,분식전문점,1195792324
202203,11110540,삼청동,CS100009,호프-간이주점,272737444
202203,11110540,삼청동,CS100010,커피-음료,6834458674
202203,11110540,삼청동,CS200006,일반의원,162217669
202203,11110540,삼청동,CS300001,슈퍼마켓,175709987
202203,11110540,삼청동,CS300002,편의점,1226802003
202203,11110540,삼청동,CS300010,반찬가게,94923049
202203,11110540,삼청동,CS300011,일반의류,9533162077
202203,11110540,삼청동,CS300014,신발,353925529
202203,11110540,삼청동,CS300017,시계및귀금속,2478754479
202203,11110540,삼청동,CS300018,의약품,246550969
202203,11110540,삼청동,CS300020,서적,6871283
202203,11110540,삼청동,CS300022,화장품,248530823
202203,11110540,삼청동,CS300028,화초,45236386
202203,11110550,부암동,CS100001,한식음식점,712348810
202203,11110550,부암동,CS100002,중식음식점,45022948
202203,11110550,부암동,CS100003,일식음식점,17787336
202203,11110550,부암동,CS100004,양식음식점,491784166
202203,11110550,부암동,CS100005,제과점,267059397
202203,11110550,부암동,CS100006,패스트푸드점,41266445
202203,11110550,부암동,CS100007,치킨전문점,27441593
202203,11110550,부암동,CS100008,분식전문점,81494022
202203,11110550,부암동,CS100009,호프-간이주점,43535820
202203,11110550,부암동,CS100010,커피-음료,619997470
202203,11110550,부암동,CS200001,일반교습학원,467179124
202203,11110550,부암동,CS200003,예술학원,87791998
202203,11110550,부암동,CS200005,스포츠 강습,84167894
202203,11110550,부암동,CS200024,스포츠클럽,37588831
202203,11110550,부암동,CS200025,자동차수리,1503635641
202203,11110550,부암동,CS200028,미용실,21572531
202203,11110550,부암동,CS200031,세탁소,35017258
202203,11110550,부암동,CS300001,슈퍼마켓,97440952
202203,11110550,부암동,CS300002,편의점,607056495
202203,11110550,부암동,CS300006,미곡판매,3615211
202203,11110550,부암동,CS300010,반찬가게,6573217
202203,11110550,부암동,CS300011,일반의류,135508845
202203,11110550,부암동,CS300020,서적,12692922
202203,11110550,부암동,CS300028,화초,54401035
202203,11110560,평창동,CS100001,한식음식점,2690606076
202203,11110560,평창동,CS100002,중식음식점,288661248
202203,11110560,평창동,CS100004,양식음식점,87585225
202203,11110560,평창동,CS100005,제과점,426457302
202203,11110560,평창동,CS100008,분식전문점,268185886
202203,11110560,평창동,CS100009,호프-간이주점,356614163
202203,11110560,평창동,CS100010,커피-음료,182096670
202203,11110560,평창동,CS200001,일반교습학원,240771244
202203,11110560,평창동,CS200005,스포츠 강습,231190052
202203,11110560,평창동,CS200006,일반의원,305161854
202203,11110560,평창동,CS200007,치과의원,159031594
202203,11110560,평창동,CS200008,한의원,3487560
202203,11110560,평창동,CS200016,당구장,7290340
202203,11110560,평창동,CS200025,자동차수리,42049124
202203,11110560,평창동,CS200028,미용실,38948947
202203,11110560,평창동,CS200030,피부관리실,24631578
202203,11110560,평창동,CS200031,세탁소,61659351
202203,11110560,평창동,CS300001,슈퍼마켓,726844241
202203,11110560,평창동,CS300002,편의점,568959905
202203,11110560,평창동,CS300004,핸드폰,6416893
202203,11110560,평창동,CS300007,육류판매,224933957
202203,11110560,평창동,CS300009,청과상,239256049
202203,11110560,평창동,CS300011,일반의류,30314482
202203,11110560,평창동,CS300018,의약품,411782875
202203,11110560,평창동,CS300021,문구,17625494
202203,11110560,평창동,CS300022,화장품,5393921
202203,11110560,평창동,CS300028,화초,2115702
202203,11110560,평창동,CS300029,애완동물,1615966
202203,11110570,무악동,CS100001,한식음식점,346852071
202203,11110570,무악동,CS100005,제과점,383970679
202203,11110570,무악동,CS100006,패스트푸드점,102169071
202203,11110570,무악동,CS100007,치킨전문점,74251012
202203,11110570,무악동,CS100008,분식전문점,12000000
202203,11110570,무악동,CS100010,커피-음료,64342892
202203,11110570,무악동,CS200001,일반교습학원,410314369
202203,11110570,무악동,CS200003,예술학원,4284367
202203,11110570,무악동,CS200028,미용실,60881509
202203,11110570,무악동,CS300001,슈퍼마켓,1122866584
202203,11110570,무악동,CS300002,편의점,657452867
202203,11110570,무악동,CS300009,청과상,235922493
202203,11110570,무악동,CS300018,의약품,3497983755
202203,11110570,무악동,CS300033,철물점,468778391
202203,11110580,교남동,CS100001,한식음식점,1500991009
202203,11110580,교남동,CS100002,중식음식점,458595542
202203,11110580,교남동,CS100003,일식음식점,288000000
202203,11110580,교남동,CS100005,제과점,179413405
202203,11110580,교남동,CS100006,패스트푸드점,62000741
202203,11110580,교남동,CS100007,치킨전문점,39180450
202203,11110580,교남동,CS100008,분식전문점,31814238
202203,11110580,교남동,CS100010,커피-음료,144699739
202203,11110580,교남동,CS200001,일반교습학원,68988499
202203,11110580,교남동,CS200005,스포츠 강습,99596124
202203,11110580,교남동,CS200006,일반의원,1092701535
202203,11110580,교남동,CS200007,치과의원,17158006
202203,11110580,교남동,CS200008,한의원,93701888
202203,11110580,교남동,CS200028,미용실,27143701
202203,11110580,교남동,CS300001,슈퍼마켓,123435967
202203,11110580,교남동,CS300002,편의점,735179324
202203,11110580,교남동,CS300011,일반의류,10498101
202203,11110580,교남동,CS300018,의약품,3896477945
202203,11110580,교남동,CS300019,의료기기,14247249
202203,11110580,교남동,CS300020,서적,68151312
202203,11110600,가회동,CS100001,한식음식점,6916639298
202203,11110600,가회동,CS100003,일식음식점,780759232
202203,11110600,가회동,CS100004,양식음식점,3059769784
202203,11110600,가회동,CS100005,제과점,1730947645
202203,11110600,가회동,CS100006,패스트푸드점,77479034
202203,11110600,가회동,CS100007,치킨전문점,85052106
202203,11110600,가회동,CS100008,분식전문점,885125097
202203,11110600,가회동,CS100009,호프-간이주점,1540485633
202203,11110600,가회동,CS100010,커피-음료,3020259771
202203,11110600,가회동,CS200001,일반교습학원,129000000
202203,11110600,가회동,CS200005,스포츠 강습,26395786
202203,11110600,가회동,CS200008,한의원,411729851
202203,11110600,가회동,CS200016,당구장,5978444
202203,11110600,가회동,CS200028,미용실,56030015
202203,11110600,가회동,CS200031,세탁소,4173310
202203,11110600,가회동,CS200037,노래방,12810516
202203,11110600,가회동,CS300001,슈퍼마켓,383339063
202203,11110600,가회동,CS300002,편의점,680488447
202203,11110600,가회동,CS300010,반찬가게,1075882353
202203,11110600,가회동,CS300011,일반의류,406436944
202203,11110600,가회동,CS300014,신발,57664136
202203,11110600,가회동,CS300015,가방,56596641
202203,11110600,가회동,CS300016,안경,58445032
202203,11110600,가회동,CS300017,시계및귀금속,342372994
202203,11110600,가회동,CS300020,서적,34483954
202203,11110600,가회동,CS300021,문구,100802043
202203,11110600,가회동,CS300028,화초,27841415
202203,11110615,종로1·2·3·4가동,CS100001,한식음식점,62759957021
202203,11110615,종로1·2·3·4가동,CS100002,중식음식점,5921984938
202203,11110615,종로1·2·3·4가동,CS100003,일식음식점,7144513687
202203,11110615,종로1·2·3·4가동,CS100004,양식음식점,7378721099
202203,11110615,종로1·2·3·4가동,CS100005,제과점,4561069275
202203,11110615,종로1·2·3·4가동,CS100006,패스트푸드점,1785809548
202203,11110615,종로1·2·3·4가동,CS100007,치킨전문점,1564375448
202203,11110615,종로1·2·3·4가동,CS100008,분식전문점,4542460330
202203,11110615,종로1·2·3·4가동,CS100009,호프-간이주점,13903973097
202203,11110615,종로1·2·3·4가동,CS100010,커피-음료,15934965187
202203,11110615,종로1·2·3·4가동,CS200001,일반교습학원,469435375
202203,11110615,종로1·2·3·4가동,CS200002,외국어학원,1993933297
202203,11110615,종로1·2·3·4가동,CS200003,예술학원,163258232
202203,11110615,종로1·2·3·4가동,CS200005,스포츠 강습,641710062
202203,11110615,종로1·2·3·4가동,CS200006,일반의원,12557061618
202203,11110615,종로1·2·3·4가동,CS200007,치과의원,5232543667
202203,11110615,종로1·2·3·4가동,CS200008,한의원,1672875689
202203,11110615,종로1·2·3·4가동,CS200016,당구장,814478462
202203,11110615,종로1·2·3·4가동,CS200017,골프연습장,265317894
202203,11110615,종로1·2·3·4가동,CS200019,PC방,220016655
202203,11110615,종로1·2·3·4가동,CS200024,스포츠클럽,594652258
202203,11110615,종로1·2·3·4가동,CS200025,자동차수리,297788285
202203,11110615,종로1·2·3·4가동,CS200028,미용실,649983803
202203,11110615,종로1·2·3·4가동,CS200029,네일숍,66783743
202203,11110615,종로1·2·3·4가동,CS200030,피부관리실,159056517
202203,11110615,종로1·2·3·4가동,CS200031,세탁소,23136079
202203,11110615,종로1·2·3·4가동,CS200032,가전제품수리,96980351
202203,11110615,종로1·2·3·4가동,CS200034,여관,2357611044
202203,11110615,종로1·2·3·4가동,CS200037,노래방,407789467
202203,11110615,종로1·2·3·4가동,CS300001,슈퍼마켓,9800025618
202203,11110615,종로1·2·3·4가동,CS300002,편의점,9632026498
202203,11110615,종로1·2·3·4가동,CS300003,컴퓨터및주변장치판매,708567513
202203,11110615,종로1·2·3·4가동,CS300004,핸드폰,135655371
202203,11110615,종로1·2·3·4가동,CS300006,미곡판매,765109967
202203,11110615,종로1·2·3·4가동,CS300007,육류판매,2707009976
202203,11110615,종로1·2·3·4가동,CS300008,수산물판매,612163872
202203,11110615,종로1·2·3·4가동,CS300009,청과상,1779742508
202203,11110615,종로1·2·3·4가동,CS300010,반찬가게,1917561473
202203,11110615,종로1·2·3·4가동,CS300011,일반의류,2973313999
202203,11110615,종로1·2·3·4가동,CS300014,신발,334179550
202203,11110615,종로1·2·3·4가동,CS300015,가방,136862919
202203,11110615,종로1·2·3·4가동,CS300016,안경,889713663
202203,11110615,종로1·2·3·4가동,CS300017,시계및귀금속,1.92E+11
202203,11110615,종로1·2·3·4가동,CS300018,의약품,21223389606
202203,11110615,종로1·2·3·4가동,CS300019,의료기기,6068685421
202203,11110615,종로1·2·3·4가동,CS300020,서적,739629258
202203,11110615,종로1·2·3·4가동,CS300021,문구,22671294923
202203,11110615,종로1·2·3·4가동,CS300022,화장품,1750593159
202203,11110615,종로1·2·3·4가동,CS300027,섬유제품,2817195492
202203,11110615,종로1·2·3·4가동,CS300028,화초,1135762089
202203,11110615,종로1·2·3·4가동,CS300032,가전제품,2290433486
202203,11110615,종로1·2·3·4가동,CS300033,철물점,167486716
202203,11110615,종로1·2·3·4가동,CS300035,인테리어,1075697666
202203,11110615,종로1·2·3·4가동,CS300036,조명용품,40888511845
202203,11110615,종로1·2·3·4가동,CS300043,전자상거래업,86043646
202203,11110630,종로5·6가동,CS100001,한식음식점,14743714214
202203,11110630,종로5·6가동,CS100002,중식음식점,220730444
202203,11110630,종로5·6가동,CS100003,일식음식점,208682196
202203,11110630,종로5·6가동,CS100004,양식음식점,127039329
202203,11110630,종로5·6가동,CS100005,제과점,124696338
202203,11110630,종로5·6가동,CS100006,패스트푸드점,508195118
202203,11110630,종로5·6가동,CS100007,치킨전문점,795237517
202203,11110630,종로5·6가동,CS100008,분식전문점,1464628157
202203,11110630,종로5·6가동,CS100009,호프-간이주점,672984382
202203,11110630,종로5·6가동,CS100010,커피-음료,1932944237
202203,11110630,종로5·6가동,CS200006,일반의원,2180783492
202203,11110630,종로5·6가동,CS200007,치과의원,2695111510
202203,11110630,종로5·6가동,CS200008,한의원,1218324943
202203,11110630,종로5·6가동,CS200016,당구장,158006059
202203,11110630,종로5·6가동,CS200028,미용실,176170472
202203,11110630,종로5·6가동,CS200030,피부관리실,18703315
202203,11110630,종로5·6가동,CS200034,여관,300900320
202203,11110630,종로5·6가동,CS200037,노래방,2208405
202203,11110630,종로5·6가동,CS300001,슈퍼마켓,4271767765
202203,11110630,종로5·6가동,CS300002,편의점,3176634857
202203,11110630,종로5·6가동,CS300003,컴퓨터및주변장치판매,650595576
202203,11110630,종로5·6가동,CS300004,핸드폰,45124912
202203,11110630,종로5·6가동,CS300007,육류판매,976767752
202203,11110630,종로5·6가동,CS300009,청과상,197941825
202203,11110630,종로5·6가동,CS300011,일반의류,8800276598
202203,11110630,종로5·6가동,CS300014,신발,1027935507
202203,11110630,종로5·6가동,CS300015,가방,49499114
202203,11110630,종로5·6가동,CS300016,안경,82290712
202203,11110630,종로5·6가동,CS300017,시계및귀금속,12839710
202203,11110630,종로5·6가동,CS300018,의약품,24617756706
202203,11110630,종로5·6가동,CS300019,의료기기,5167938096
202203,11110630,종로5·6가동,CS300020,서적,1779108152
202203,11110630,종로5·6가동,CS300021,문구,865370274
202203,11110630,종로5·6가동,CS300022,화장품,261210933
202203,11110630,종로5·6가동,CS300024,운동/경기용품,6127293287
202203,11110630,종로5·6가동,CS300027,섬유제품,4815409166
202203,11110630,종로5·6가동,CS300028,화초,125350844
202203,11110630,종로5·6가동,CS300033,철물점,45814825
202203,11110630,종로5·6가동,CS300035,인테리어,116411931
202203,11110640,이화동,CS100001,한식음식점,6181420791
202203,11110640,이화동,CS100002,중식음식점,669421189
202203,11110640,이화동,CS100003,일식음식점,569667435
202203,11110640,이화동,CS100004,양식음식점,1452035803
202203,11110640,이화동,CS100005,제과점,2178386175
202203,11110640,이화동,CS100006,패스트푸드점,493719633
202203,11110640,이화동,CS100007,치킨전문점,155996564
202203,11110640,이화동,CS100008,분식전문점,618375013
202203,11110640,이화동,CS100009,호프-간이주점,1474526634
202203,11110640,이화동,CS100010,커피-음료,2586863919
202203,11110640,이화동,CS200001,일반교습학원,40735964
202203,11110640,이화동,CS200003,예술학원,272044911
202203,11110640,이화동,CS200005,스포츠 강습,2926891
202203,11110640,이화동,CS200006,일반의원,774296671
202203,11110640,이화동,CS200007,치과의원,422283202
202203,11110640,이화동,CS200016,당구장,11620378
202203,11110640,이화동,CS200025,자동차수리,41806168
202203,11110640,이화동,CS200028,미용실,335728069
202203,11110640,이화동,CS300001,슈퍼마켓,4412454669
202203,11110640,이화동,CS300002,편의점,4182941140
202203,11110640,이화동,CS300011,일반의류,431936190
202203,11110640,이화동,CS300015,가방,50827975
202203,11110640,이화동,CS300017,시계및귀금속,10766893
202203,11110640,이화동,CS300018,의약품,1267649851
202203,11110640,이화동,CS300019,의료기기,142789320
202203,11110640,이화동,CS300021,문구,279987220
202203,11110640,이화동,CS300028,화초,56099002
202203,11110640,이화동,CS300043,전자상거래업,5289713
202203,11110650,혜화동,CS100001,한식음식점,7906370284
202203,11110650,혜화동,CS100002,중식음식점,920842224
202203,11110650,혜화동,CS100003,일식음식점,2934772743
202203,11110650,혜화동,CS100004,양식음식점,1560573254
202203,11110650,혜화동,CS100005,제과점,741566208
202203,11110650,혜화동,CS100006,패스트푸드점,871709877
202203,11110650,혜화동,CS100007,치킨전문점,301534933
202203,11110650,혜화동,CS100008,분식전문점,3752847086
202203,11110650,혜화동,CS100009,호프-간이주점,2401985921
202203,11110650,혜화동,CS100010,커피-음료,3420923541
202203,11110650,혜화동,CS200001,일반교습학원,352507332
202203,11110650,혜화동,CS200002,외국어학원,44622328
202203,11110650,혜화동,CS200003,예술학원,529298591
202203,11110650,혜화동,CS200005,스포츠 강습,173090145
202203,11110650,혜화동,CS200006,일반의원,992103190
202203,11110650,혜화동,CS200007,치과의원,1031133410
202203,11110650,혜화동,CS200008,한의원,392500210
202203,11110650,혜화동,CS200016,당구장,176560132
202203,11110650,혜화동,CS200019,PC방,204721460
202203,11110650,혜화동,CS200024,스포츠클럽,615015249
202203,11110650,혜화동,CS200025,자동차수리,300552710
202203,11110650,혜화동,CS200028,미용실,746089807
202203,11110650,혜화동,CS200029,네일숍,16523868
202203,11110650,혜화동,CS200030,피부관리실,18627249
202203,11110650,혜화동,CS200031,세탁소,74706552
202203,11110650,혜화동,CS200032,가전제품수리,255725133
202203,11110650,혜화동,CS200034,여관,69599175
202203,11110650,혜화동,CS200037,노래방,111863529
202203,11110650,혜화동,CS300001,슈퍼마켓,3504567368
202203,11110650,혜화동,CS300002,편의점,1141551220
202203,11110650,혜화동,CS300004,핸드폰,226371049
202203,11110650,혜화동,CS300007,육류판매,176597685
202203,11110650,혜화동,CS300009,청과상,59995158
202203,11110650,혜화동,CS300010,반찬가게,20687808
202203,11110650,혜화동,CS300011,일반의류,1149053439
202203,11110650,혜화동,CS300016,안경,649727225
202203,11110650,혜화동,CS300017,시계및귀금속,38580959
202203,11110650,혜화동,CS300018,의약품,1476572579
202203,11110650,혜화동,CS300020,서적,139690169
202203,11110650,혜화동,CS300021,문구,227288233
202203,11110650,혜화동,CS300022,화장품,1970229902
202203,11110650,혜화동,CS300024,운동/경기용품,1930756
202203,11110650,혜화동,CS300027,섬유제품,10485706
202203,11110650,혜화동,CS300028,화초,183027853
202203,11110650,혜화동,CS300033,철물점,55658773
202203,11110650,혜화동,CS300035,인테리어,117016596
202203,11110670,창신1동,CS100001,한식음식점,2493200471
202203,11110670,창신1동,CS100002,중식음식점,802473212
202203,11110670,창신1동,CS100004,양식음식점,990772211
202203,11110670,창신1동,CS100005,제과점,6401751
202203,11110670,창신1동,CS100006,패스트푸드점,193832065
202203,11110670,창신1동,CS100007,치킨전문점,351310601
202203,11110670,창신1동,CS100008,분식전문점,521318724
202203,11110670,창신1동,CS100009,호프-간이주점,388811988
202203,11110670,창신1동,CS100010,커피-음료,356048811
202203,11110670,창신1동,CS200001,일반교습학원,15231985
202203,11110670,창신1동,CS200003,예술학원,4974120
202203,11110670,창신1동,CS200006,일반의원,2855638679
202203,11110670,창신1동,CS200007,치과의원,1389501542
202203,11110670,창신1동,CS200008,한의원,142380140
202203,11110670,창신1동,CS200016,당구장,29944125
202203,11110670,창신1동,CS200017,골프연습장,27403678
202203,11110670,창신1동,CS200019,PC방,94698541
202203,11110670,창신1동,CS200028,미용실,216384598
202203,11110670,창신1동,CS200029,네일숍,5548122
202203,11110670,창신1동,CS200030,피부관리실,38706
202203,11110670,창신1동,CS200034,여관,622583155
202203,11110670,창신1동,CS200037,노래방,9838815
202203,11110670,창신1동,CS300001,슈퍼마켓,1184677450
202203,11110670,창신1동,CS300002,편의점,1634730976
202203,11110670,창신1동,CS300004,핸드폰,254394181
202203,11110670,창신1동,CS300006,미곡판매,58020344
202203,11110670,창신1동,CS300007,육류판매,465208838
202203,11110670,창신1동,CS300009,청과상,605467040
202203,11110670,창신1동,CS300010,반찬가게,137982183
202203,11110670,창신1동,CS300011,일반의류,1901933936
202203,11110670,창신1동,CS300014,신발,9286347476
202203,11110670,창신1동,CS300015,가방,8184748
202203,11110670,창신1동,CS300016,안경,118363035
202203,11110670,창신1동,CS300017,시계및귀금속,169712906
202203,11110670,창신1동,CS300018,의약품,2766309352
202203,11110670,창신1동,CS300020,서적,2189669
202203,11110670,창신1동,CS300021,문구,38467859127
202203,11110670,창신1동,CS300022,화장품,118880028
202203,11110670,창신1동,CS300024,운동/경기용품,265063772
202203,11110670,창신1동,CS300028,화초,15104090
202203,11110670,창신1동,CS300029,애완동물,684961767
202203,11110670,창신1동,CS300032,가전제품,3000000
202203,11110670,창신1동,CS300033,철물점,42000000
202203,11110670,창신1동,CS300035,인테리어,403600539
202203,11110680,창신2동,CS100001,한식음식점,3004950401
202203,11110680,창신2동,CS100002,중식음식점,161466698
202203,11110680,창신2동,CS100004,양식음식점,50356779
202203,11110680,창신2동,CS100005,제과점,3816944
202203,11110680,창신2동,CS100007,치킨전문점,262338597
202203,11110680,창신2동,CS100008,분식전문점,87202029
202203,11110680,창신2동,CS100009,호프-간이주점,344068960
202203,11110680,창신2동,CS100010,커피-음료,102228302
202203,11110680,창신2동,CS200006,일반의원,1156756149
202203,11110680,창신2동,CS200008,한의원,22899924
202203,11110680,창신2동,CS200016,당구장,4290581
202203,11110680,창신2동,CS200028,미용실,108989203
202203,11110680,창신2동,CS200034,여관,3856191
202203,11110680,창신2동,CS200037,노래방,18333894
202203,11110680,창신2동,CS300001,슈퍼마켓,3459983073
202203,11110680,창신2동,CS300006,미곡판매,23130790
202203,11110680,창신2동,CS300007,육류판매,879487914
202203,11110680,창신2동,CS300008,수산물판매,367940814
202203,11110680,창신2동,CS300009,청과상,141022888
202203,11110680,창신2동,CS300010,반찬가게,293417581
202203,11110680,창신2동,CS300011,일반의류,156310718
202203,11110680,창신2동,CS300017,시계및귀금속,6429142
202203,11110680,창신2동,CS300018,의약품,810594304
202203,11110680,창신2동,CS300019,의료기기,24698002
202203,11110680,창신2동,CS300022,화장품,140794650
202203,11110680,창신2동,CS300033,철물점,1513292
202203,11110680,창신2동,CS300035,인테리어,2616216
202203,11110690,창신3동,CS100001,한식음식점,85384813
202203,11110690,창신3동,CS100007,치킨전문점,14024594
202203,11110690,창신3동,CS100010,커피-음료,32485687
202203,11110690,창신3동,CS200028,미용실,82804233
202203,11110690,창신3동,CS200031,세탁소,14113280
202203,11110690,창신3동,CS300002,편의점,112538624
202203,11110690,창신3동,CS300011,일반의류,61519384
202203,11110700,숭인1동,CS100001,한식음식점,740233830
202203,11110700,숭인1동,CS100006,패스트푸드점,38077726
202203,11110700,숭인1동,CS100007,치킨전문점,24155909
202203,11110700,숭인1동,CS100008,분식전문점,65043218
202203,11110700,숭인1동,CS100009,호프-간이주점,31568067
202203,11110700,숭인1동,CS100010,커피-음료,35139983
202203,11110700,숭인1동,CS200001,일반교습학원,146029498
202203,11110700,숭인1동,CS200003,예술학원,5333334
202203,11110700,숭인1동,CS200005,스포츠 강습,13450678
202203,11110700,숭인1동,CS200006,일반의원,175923842
202203,11110700,숭인1동,CS200007,치과의원,144062380
202203,11110700,숭인1동,CS200008,한의원,336790454
202203,11110700,숭인1동,CS200028,미용실,81415815
202203,11110700,숭인1동,CS200029,네일숍,10215400
202203,11110700,숭인1동,CS300001,슈퍼마켓,480642138
202203,11110700,숭인1동,CS300002,편의점,396190063
202203,11110700,숭인1동,CS300011,일반의류,4558389
202203,11110700,숭인1동,CS300018,의약품,524776080
202203,11110700,숭인1동,CS300036,조명용품,437586
202203,11110710,숭인2동,CS100001,한식음식점,4109089663
202203,11110710,숭인2동,CS100002,중식음식점,184535211
202203,11110710,숭인2동,CS100005,제과점,512839025
202203,11110710,숭인2동,CS100006,패스트푸드점,722992345
202203,11110710,숭인2동,CS100007,치킨전문점,216771094
202203,11110710,숭인2동,CS100008,분식전문점,315573506
202203,11110710,숭인2동,CS100009,호프-간이주점,409826483
202203,11110710,숭인2동,CS100010,커피-음료,278012896
202203,11110710,숭인2동,CS200006,일반의원,2101682248
202203,11110710,숭인2동,CS200007,치과의원,695381353
202203,11110710,숭인2동,CS200008,한의원,61827525
202203,11110710,숭인2동,CS200016,당구장,48091447
202203,11110710,숭인2동,CS200019,PC방,153068953
202203,11110710,숭인2동,CS200024,스포츠클럽,37026709
202203,11110710,숭인2동,CS200028,미용실,112653896
202203,11110710,숭인2동,CS200029,네일숍,31559039
202203,11110710,숭인2동,CS200031,세탁소,11809566
202203,11110710,숭인2동,CS200034,여관,249049112
202203,11110710,숭인2동,CS200037,노래방,62565497
202203,11110710,숭인2동,CS300001,슈퍼마켓,2498636113
202203,11110710,숭인2동,CS300002,편의점,1709586861
202203,11110710,숭인2동,CS300003,컴퓨터및주변장치판매,38800540
202203,11110710,숭인2동,CS300004,핸드폰,12984078
202203,11110710,숭인2동,CS300006,미곡판매,899730
202203,11110710,숭인2동,CS300007,육류판매,632855453
202203,11110710,숭인2동,CS300009,청과상,65543728
202203,11110710,숭인2동,CS300010,반찬가게,58786093
202203,11110710,숭인2동,CS300011,일반의류,5158845215
202203,11110710,숭인2동,CS300015,가방,60822916
202203,11110710,숭인2동,CS300016,안경,122082375
